,Original.ID,Sample.ID,Density,ASVOTU,Norm,Depth,Location,Season,Pielou,Shannon,Chao1,Euclidean,Aitchinson
642,8,sample-267,High,OTU,Rarefaction,fifty,Facility 3,Spring,0.08262308,0.247516627,20,42206.63046,17.31875321
643,8,sample-268,High,OTU,Rarefaction,fifty,Facility 3,Winter,0.428329545,1.649131971,47,28888.60104,25.49796668
644,9,sample-270,High,OTU,Rarefaction,fifty,Facility 3,Winter,0.258685653,0.799608334,22,26698.67219,20.83480518
645,E13,sample-274,High,OTU,Rarefaction,fifty,Facility 3,Spring,0.58369485,1.618345758,16,32270.3866,29.3350636
646,E9,sample-283,High,OTU,Rarefaction,fifty,Facility 3,Spring,0.421590573,1.632061854,48,34469.19995,32.90340812
647,9,sample-284,High,OTU,Rarefaction,fifty,Facility 1,Fall,0.381858626,1.378860153,37,29677.70111,24.60868586
648,10,sample-286,High,OTU,Rarefaction,fifty,Facility 1,Spring,0.034095346,0.074915133,9,43596.97099,12.73873082
649,10,sample-287,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.436100921,1.723141024,58,26154.37058,26.19664319
650,11,sample-290,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.527715892,1.99697701,44,24312.07356,28.84074602
651,13,sample-295,High,OTU,Rarefaction,fifty,Facility 1,Spring,0.359673689,1.095034617,22,35496.92115,18.73235068
652,14,sample-299,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.219676329,0.739715187,29,28800.40629,21.00176366
653,20,sample-312,High,OTU,Rarefaction,fifty,Facility 1,Spring,0.674873216,0.741424008,3,26343.47222,12.75276699
654,28,sample-332,High,OTU,Rarefaction,fifty,Facility 1,Fall,0.451861362,0.939619287,8,34513.18437,15.73648291
655,21,sample-34,High,OTU,Rarefaction,fifty,Facility 2,Fall,0.056414404,0.117310455,8,45212.68561,15.21555872
656,31,sample-340,High,OTU,Rarefaction,fifty,Facility 1,Fall,0.136528686,0.378537895,16,42094.01453,13.54841608
657,35,sample-346,High,OTU,Rarefaction,fifty,Facility 1,Fall,0.188069892,0.206615894,3,44672.93545,12.81642288
658,21,sample-35,High,OTU,Rarefaction,fifty,Facility 2,Winter,0.148410334,0.50477284,31,30640.36328,18.09644855
659,36,sample-350,High,OTU,Rarefaction,fifty,Facility 1,Spring,0.351927662,0.874507389,12,35259.29984,16.65622445
660,39,sample-355,High,OTU,Rarefaction,fifty,Facility 1,Fall,0.575535564,2.556903798,85,19307.57785,36.76273722
661,39,sample-357,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.34260262,1.263819767,40,22661.14151,22.21697867
662,4,sample-359,High,OTU,Rarefaction,fifty,Facility 1,Spring,0.501994454,1.574000707,23,27750.53808,23.43907054
663,4,sample-360,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.471147153,1.772078727,43,32118.17064,27.70999594
664,40,sample-362,High,OTU,Rarefaction,fifty,Facility 1,Spring,0.325914416,0.942013823,18,32948.57652,17.86357561
665,41,sample-364,High,OTU,Rarefaction,fifty,Facility 1,Fall,0.593448196,2.388837699,59,17682.22647,30.11576209
666,41,sample-366,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.413791213,1.905578956,100,23652.6597,29.71529467
667,42,sample-369,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.48444078,1.311889953,15,19210.73284,19.10046169
668,22,sample-37,High,OTU,Rarefaction,fifty,Facility 2,Spring,0.448093491,1.182544413,14,26988.79302,18.33974132
669,43,sample-370,High,OTU,Rarefaction,fifty,Facility 1,Fall,0.531408336,2.408661155,93,18758.96487,34.07037738
670,43,sample-372,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.180435826,0.723066473,55,29312.48128,21.68389043
671,45,sample-377,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.025581234,0.056207716,10,49714.63029,15.44040205
672,46,sample-378,High,OTU,Rarefaction,fifty,Facility 1,Fall,0.231277,0.641236003,16,40915.3354,21.92546858
673,46,sample-379,High,OTU,Rarefaction,fifty,Facility 1,Spring,0.45175035,1.593034601,34,22052.46095,23.06683701
674,22,sample-38,High,OTU,Rarefaction,fifty,Facility 2,Winter,0.333977922,1.100736746,28,23462.77952,22.75028167
675,46,sample-380,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.480421055,1.806959726,43,25673.79125,25.98848088
676,5,sample-390,High,OTU,Rarefaction,fifty,Facility 1,Fall,0.326238403,1.295261693,53,29478.07522,25.72852123
677,5,sample-392,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.245289698,0.746789988,21,36314.21029,18.33418783
678,6,sample-401,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.287486386,1.124653354,50,36079.71551,24.75852768
679,8,sample-404,High,OTU,Rarefaction,fifty,Facility 1,Fall,0.698454151,2.643082959,44,14679.877,31.99993337
680,8,sample-405,High,OTU,Rarefaction,fifty,Facility 1,Spring,0.51161852,1.581434565,22,23866.24301,23.85935953
681,8,sample-406,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.469687223,1.565093884,28,29086.51127,26.34067547
682,9,sample-408,High,OTU,Rarefaction,fifty,Facility 1,Winter,0.610788965,2.31134127,44,22403.69663,30.20078853
683,25,sample-41,High,OTU,Rarefaction,fifty,Facility 2,Spring,0.083418407,0.225901234,15,37567.34369,15.9004807
684,E3,sample-413,High,OTU,Rarefaction,fifty,Facility 1,Spring,0.433540296,1.395512378,25,29370.99396,22.01383618
685,13B,sample-428,High,OTU,Rarefaction,fifty,Facility 2,Summer,0.432774986,1.675358962,48,24695.50069,24.13173723
686,15A,sample-431,High,OTU,Rarefaction,fifty,Facility 2,Summer,0.435452261,1.760555815,57,27107.84638,25.31893405
687,18A,sample-432,High,OTU,Rarefaction,fifty,Facility 2,Summer,0.433228313,1.527719222,34,30895.42269,24.85988526
688,21A,sample-435,High,OTU,Rarefaction,fifty,Facility 2,Summer,0.298375186,1.148788507,47,22413.82721,18.25086121
689,30A,sample-444,High,OTU,Rarefaction,fifty,Facility 2,Summer,0.43691407,1.653365696,44,23080.15372,23.27573495
690,10,sample-458,High,OTU,Rarefaction,fifty,Facility 3,Summer,0.428260351,1.708323708,54,28897.55485,24.09745879
691,12,sample-459,High,OTU,Rarefaction,fifty,Facility 3,Summer,0.329556236,1.439978787,79.16666667,21130.99042,19.64327964
692,14,sample-461,High,OTU,Rarefaction,fifty,Facility 3,Summer,0.652832249,2.809832497,74,21223.9486,37.09485172
693,26,sample-469,High,OTU,Rarefaction,fifty,Facility 3,Summer,0.499337236,2.289444989,99.5,18445.99116,33.37229975
694,28,sample-470,High,OTU,Rarefaction,fifty,Facility 3,Summer,0.33905377,1.498224565,83,32167.08754,25.13532925
695,40,sample-477,High,OTU,Rarefaction,fifty,Facility 3,Summer,0.330644245,1.30003552,51,21003.70158,24.21418451
696,50,sample-482,High,OTU,Rarefaction,fifty,Facility 3,Summer,0.16173892,0.514014995,24,31894.91861,18.74298528
697,8,sample-485,High,OTU,Rarefaction,fifty,Facility 3,Summer,0.61038324,2.643407048,76,17398.18412,32.18029492
698,30,sample-58,High,OTU,Rarefaction,fifty,Facility 2,Spring,0.465230784,1.59759656,31,28456.35187,25.56816526
699,30,sample-59,High,OTU,Rarefaction,fifty,Facility 2,Winter,0.594849225,2.023199628,30.5,19291.5154,22.10293619
700,E3,sample-86,High,OTU,Rarefaction,fifty,Facility 2,Spring,0.340250297,1.219293384,36,26573.58244,23.19369591
701,13,sample-11,High,OTU,CLR,none,Facility 2,Spring,0.976993583,1.572410513,5,27.65221651,NA
702,E2,sample-111,High,OTU,CLR,none,Facility 1,Fall,0.983335131,4.163545673,69,49.36215878,NA
703,E3,sample-116,High,OTU,CLR,none,Facility 1,Fall,0.966676424,3.072149712,24,34.77802475,NA
704,E4,sample-122,High,OTU,CLR,none,Facility 1,Winter,0.983251008,4.690780467,118,57.81854547,NA
705,E5,sample-126,High,OTU,CLR,none,Facility 1,Fall,0.98454912,3.871075468,51,44.34677342,NA
706,15,sample-13,High,OTU,CLR,none,Facility 2,Fall,0.977475559,3.880863308,53,44.89240007,NA
707,E6,sample-131,High,OTU,CLR,none,Facility 1,Fall,0.882325051,1.580914264,6,20.65584161,NA
708,E6,sample-132,High,OTU,CLR,none,Facility 1,Winter,0.980491405,4.525085999,101,47.70645681,NA
709,E7,sample-137,High,OTU,CLR,none,Facility 1,Winter,0.972119477,3.783314315,49,39.82573994,NA
710,15,sample-14,High,OTU,CLR,none,Facility 2,Spring,0.971643398,3.426364924,34,35.8327219,NA
711,E9,sample-143,High,OTU,CLR,none,Facility 2,Winter,0.968613824,3.037083042,23,25.75050111,NA
712,E9,sample-144,High,OTU,CLR,none,Facility 3,Fall,0.977147908,3.44577581,34,40.15154128,NA
713,E9,sample-145,High,OTU,CLR,none,Facility 3,Winter,0.980972338,4.181571047,71,47.47878565,NA
714,1,sample-150,High,OTU,CLR,none,Facility 3,Fall,0.987483984,2.453805519,12,30.3704991,NA
715,10,sample-153,High,OTU,CLR,none,Facility 3,Fall,0.973218809,3.514213229,37,40.70914961,NA
716,10,sample-154,High,OTU,CLR,none,Facility 3,Spring,0.978508664,2.828253807,18,31.21618929,NA
717,12,sample-159,High,OTU,CLR,none,Facility 3,Fall,0.976059627,3.778523014,48,40.93200342,NA
718,16,sample-16,High,OTU,CLR,none,Facility 2,Fall,0.983732929,3.468996967,34,42.76045652,NA
719,12,sample-160,High,OTU,CLR,none,Facility 3,Spring,0.980553998,3.301815387,29,29.50078516,NA
720,12,sample-161,High,OTU,CLR,none,Facility 3,Winter,0.975807035,3.411916677,33,33.54778516,NA
721,13,sample-162,High,OTU,CLR,none,Facility 3,Fall,0.971207326,3.236261432,28,33.0075394,NA
722,13,sample-164,High,OTU,CLR,none,Facility 3,Winter,0.969596044,3.526989149,38,33.74456267,NA
723,14,sample-166,High,OTU,CLR,none,Facility 3,Spring,0.984055354,3.579586138,38,40.42743585,NA
724,14,sample-167,High,OTU,CLR,none,Facility 3,Winter,0.986604874,3.710818364,43,41.14360226,NA
725,2,sample-174,High,OTU,CLR,none,Facility 3,Spring,0.987997357,2.369114192,11,27.89342073,NA
726,22,sample-180,High,OTU,CLR,none,Facility 3,Spring,0.973793316,2.569896388,14,27.89431818,NA
727,24,sample-186,High,OTU,CLR,none,Facility 3,Winter,0.964622263,1.877068251,7,21.504998,NA
728,3,sample-197,High,OTU,CLR,none,Facility 3,Winter,0.979355388,3.152423384,25,35.16707713,NA
729,17,sample-20,High,OTU,CLR,none,Facility 2,Spring,0.974083799,3.280028315,29,32.09089436,NA
730,34,sample-207,High,OTU,CLR,none,Facility 3,Winter,0.983862528,1.762845001,6,21.71201263,NA
731,17,sample-21,High,OTU,CLR,none,Facility 2,Winter,0.970444501,3.555283253,39,29.64500364,NA
732,4,sample-221,High,OTU,CLR,none,Facility 3,Winter,0.977658492,4.034927978,62,39.87230249,NA
733,40,sample-223,High,OTU,CLR,none,Facility 3,Spring,0.968363565,3.191568338,27,32.38313921,NA
734,18,sample-23,High,OTU,CLR,none,Facility 2,Spring,0.977680167,3.447652747,34,35.41187677,NA
735,46,sample-241,High,OTU,CLR,none,Facility 3,Winter,0.974541835,3.407492894,33,41.91442562,NA
736,47,sample-243,High,OTU,CLR,none,Facility 3,Spring,0.982680711,3.238755314,27,35.56334699,NA
737,5,sample-249,High,OTU,CLR,none,Facility 3,Spring,0.984850744,4.111148407,65,48.35758743,NA
738,50,sample-251,High,OTU,CLR,none,Facility 3,Fall,0.966212423,2.986603617,22,34.01482071,NA
739,19,sample-26,High,OTU,CLR,none,Facility 2,Spring,0.984653987,3.043607277,22,30.47905258,NA
740,7,sample-263,High,OTU,CLR,none,Facility 3,Fall,0.977541931,3.824166523,50,40.30439532,NA
741,8,sample-266,High,OTU,CLR,none,Facility 3,Fall,0.982165191,3.372742699,31,34.00399666,NA
742,8,sample-267,High,OTU,CLR,none,Facility 3,Spring,0.973509977,2.916375256,20,26.73814761,NA
743,8,sample-268,High,OTU,CLR,none,Facility 3,Winter,0.977920369,3.805890343,49,37.7476844,NA
744,9,sample-270,High,OTU,CLR,none,Facility 3,Winter,0.9703621,2.999430446,22,30.74912246,NA
745,E13,sample-274,High,OTU,CLR,none,Facility 3,Spring,0.992099975,2.750685202,16,39.84014691,NA
746,E9,sample-283,High,OTU,CLR,none,Facility 3,Spring,0.984731472,3.83239793,49,47.35306136,NA
747,9,sample-284,High,OTU,CLR,none,Facility 1,Fall,0.978688015,3.560061978,38,36.10640731,NA
748,10,sample-286,High,OTU,CLR,none,Facility 1,Spring,0.954844656,2.098008145,9,19.01040157,NA
749,10,sample-287,High,OTU,CLR,none,Facility 1,Winter,0.976344319,3.857774357,52,38.82820029,NA
750,11,sample-290,High,OTU,CLR,none,Facility 1,Winter,0.98003279,3.752194111,46,41.53571595,NA
751,13,sample-295,High,OTU,CLR,none,Facility 1,Spring,0.962172682,2.974116609,22,27.38810331,NA
752,14,sample-299,High,OTU,CLR,none,Facility 1,Winter,0.979199194,3.297253362,29,31.63683472,NA
753,20,sample-312,High,OTU,CLR,none,Facility 1,Spring,0.987442794,1.084816788,3,18.29556011,NA
754,28,sample-332,High,OTU,CLR,none,Facility 1,Fall,0.958764239,1.993694187,8,22.30212198,NA
755,21,sample-34,High,OTU,CLR,none,Facility 2,Fall,0.946606414,2.079906878,9,23.30360017,NA
756,31,sample-340,High,OTU,CLR,none,Facility 1,Fall,0.951011329,2.694417987,17,21.43242235,NA
757,35,sample-346,High,OTU,CLR,none,Facility 1,Fall,0.980328924,1.077001403,3,18.87812174,NA
758,21,sample-35,High,OTU,CLR,none,Facility 2,Winter,0.966105716,3.317594668,31,28.73779277,NA
759,36,sample-350,High,OTU,CLR,none,Facility 1,Spring,0.969377336,2.408812189,12,24.47772178,NA
760,39,sample-355,High,OTU,CLR,none,Facility 1,Fall,0.983994834,4.371545888,85,53.46568899,NA
761,39,sample-357,High,OTU,CLR,none,Facility 1,Winter,0.974737083,3.64324518,42,34.05995668,NA
762,4,sample-359,High,OTU,CLR,none,Facility 1,Spring,0.980161697,3.07329133,23,33.07459257,NA
763,4,sample-360,High,OTU,CLR,none,Facility 1,Winter,0.974000821,3.70769239,45,39.72092124,NA
764,40,sample-362,High,OTU,CLR,none,Facility 1,Spring,0.975145879,2.818534108,18,26.22989785,NA
765,41,sample-364,High,OTU,CLR,none,Facility 1,Fall,0.978648573,3.956726354,57,43.81449727,NA
766,41,sample-366,High,OTU,CLR,none,Facility 1,Winter,0.97980097,4.531552847,102,46.10851389,NA
767,42,sample-369,High,OTU,CLR,none,Facility 1,Winter,0.97048778,2.628129629,15,27.55875139,NA
768,22,sample-37,High,OTU,CLR,none,Facility 2,Spring,0.969140774,2.557618064,14,26.20436827,NA
769,43,sample-370,High,OTU,CLR,none,Facility 1,Fall,0.977825311,4.452896086,95,50.72931137,NA
770,43,sample-372,High,OTU,CLR,none,Facility 1,Winter,0.981566926,3.968525406,57,35.05291335,NA
771,45,sample-377,High,OTU,CLR,none,Facility 1,Winter,0.935614641,2.055755483,9,22.99242365,NA
772,46,sample-378,High,OTU,CLR,none,Facility 1,Fall,0.979196205,2.714908355,16,31.5922688,NA
773,46,sample-379,High,OTU,CLR,none,Facility 1,Spring,0.974511947,3.464729163,35,33.98661742,NA
774,22,sample-38,High,OTU,CLR,none,Facility 2,Winter,0.971320145,3.236637367,28,33.14443182,NA
775,46,sample-380,High,OTU,CLR,none,Facility 1,Winter,0.977164133,3.697774384,44,38.21178676,NA
776,5,sample-390,High,OTU,CLR,none,Facility 1,Fall,0.982392642,3.936774637,55,39.22268936,NA
777,5,sample-392,High,OTU,CLR,none,Facility 1,Winter,0.972329619,2.960279343,21,27.16409043,NA
778,6,sample-401,High,OTU,CLR,none,Facility 1,Winter,0.976895446,3.840982554,51,37.39411043,NA
779,8,sample-404,High,OTU,CLR,none,Facility 1,Fall,0.981557046,3.736456387,45,44.78736327,NA
780,8,sample-405,High,OTU,CLR,none,Facility 1,Spring,0.973742126,3.00987825,22,33.34906373,NA
781,8,sample-406,High,OTU,CLR,none,Facility 1,Winter,0.981541866,3.270698232,28,37.46165176,NA
782,9,sample-408,High,OTU,CLR,none,Facility 1,Winter,0.977481617,3.698975802,44,42.21253549,NA
783,25,sample-41,High,OTU,CLR,none,Facility 2,Spring,0.959665115,2.598821307,15,24.74371159,NA
784,E3,sample-413,High,OTU,CLR,none,Facility 1,Spring,0.965415898,3.145418194,26,31.80193904,NA
785,13B,sample-428,High,OTU,CLR,none,Facility 2,Summer,0.981138847,3.83823774,50,36.3084155,NA
786,15A,sample-431,High,OTU,CLR,none,Facility 2,Summer,0.981237169,3.96719218,57,37.99566959,NA
787,18A,sample-432,High,OTU,CLR,none,Facility 2,Summer,0.977196976,3.474275373,35,35.63557468,NA
788,21A,sample-435,High,OTU,CLR,none,Facility 2,Summer,0.986389528,3.818512139,48,29.35284341,NA
789,30A,sample-444,High,OTU,CLR,none,Facility 2,Summer,0.981788465,3.715273733,44,35.29093772,NA
790,10,sample-458,High,OTU,CLR,none,Facility 3,Summer,0.981913352,3.916836697,54,36.06191815,NA
791,12,sample-459,High,OTU,CLR,none,Facility 3,Summer,0.983200849,4.320626138,81,32.50490728,NA
792,14,sample-461,High,OTU,CLR,none,Facility 3,Summer,0.987742491,4.264566463,75,52.98073577,NA
793,26,sample-469,High,OTU,CLR,none,Facility 3,Summer,0.985035535,4.52635634,99,48.97449492,NA
794,28,sample-470,High,OTU,CLR,none,Facility 3,Summer,0.985079879,4.364708475,84,38.66566681,NA
795,40,sample-477,High,OTU,CLR,none,Facility 3,Summer,0.983852893,3.868338024,51,36.99834367,NA
796,50,sample-482,High,OTU,CLR,none,Facility 3,Summer,0.981991984,3.120823385,24,29.44905024,NA
797,8,sample-485,High,OTU,CLR,none,Facility 3,Summer,0.9861144,4.283489077,77,46.26476991,NA
798,30,sample-58,High,OTU,CLR,none,Facility 2,Spring,0.981216915,3.36948633,31,36.3682212,NA
799,30,sample-59,High,OTU,CLR,none,Facility 2,Winter,0.968082986,3.324384586,31,32.02336833,NA
800,E3,sample-86,High,OTU,CLR,none,Facility 2,Spring,0.981191495,3.516118304,36,34.91304679,NA
801,E1,sample-103,Low,ASV,Rarefaction,ten,Facility 2,Fall,0.302265246,1.188454242,52.42857143,4458.078971,16.43189503
802,E4,sample-120,Low,ASV,Rarefaction,ten,Facility 3,Winter,0.379089164,1.358473197,37,2150.096419,19.29495413
803,E4,sample-121,Low,ASV,Rarefaction,ten,Facility 1,Fall,0.72745506,3.11108241,73.5,3529.009148,29.2831893
804,E5,sample-123,Low,ASV,Rarefaction,ten,Facility 2,Fall,0.53130616,2.257251694,70.16666667,2885.987702,24.80970194
805,E7,sample-133,Low,ASV,Rarefaction,ten,Facility 2,Fall,0.577211001,2.157424021,42,2630.265374,23.2936988
806,E8,sample-142,Low,ASV,Rarefaction,ten,Facility 1,Winter,0.38360039,1.730367467,96.6,7850.391691,24.72518437
807,15,sample-15,Low,ASV,Rarefaction,ten,Facility 2,Winter,0.518397448,1.498361345,18,1477.22395,16.02741391
808,1,sample-151,Low,ASV,Rarefaction,ten,Facility 3,Spring,0.405165259,1.171078221,18,9020.958247,19.0875573
809,20,sample-176,Low,ASV,Rarefaction,ten,Facility 3,Winter,0.459184863,1.561778354,30,1608.205054,18.30302541
810,21,sample-178,Low,ASV,Rarefaction,ten,Facility 3,Spring,0.26599199,0.945694106,36.2,2172.394675,14.29541154
811,23,sample-183,Low,ASV,Rarefaction,ten,Facility 3,Spring,0.559570933,1.864604787,28,5779.511738,19.98158623
812,27,sample-191,Low,ASV,Rarefaction,ten,Facility 3,Fall,0.655412737,1.681100478,13,5524.916361,20.48659907
813,30,sample-199,Low,ASV,Rarefaction,ten,Facility 3,Winter,0.754359219,2.180378582,18,4234.792789,19.40664143
814,31,sample-200,Low,ASV,Rarefaction,ten,Facility 3,Fall,0.506882781,1.68903709,29.2,5599.980969,19.31538599
815,31,sample-201,Low,ASV,Rarefaction,ten,Facility 3,Winter,0.177504534,0.556564441,23,3737.221391,12.22291936
816,32,sample-202,Low,ASV,Rarefaction,ten,Facility 3,Fall,0.252297947,0.580937492,11,6039.318467,12.8771662
817,33,sample-206,Low,ASV,Rarefaction,ten,Facility 3,Winter,0.579159292,1.640881834,17,6298.540234,18.75316949
818,35,sample-208,Low,ASV,Rarefaction,ten,Facility 3,Fall,0.334572146,1.250520146,44,5596.564789,16.55138674
819,36,sample-209,Low,ASV,Rarefaction,ten,Facility 3,Fall,0.551401756,2.07393235,43,2789.995747,22.37891418
820,36,sample-210,Low,ASV,Rarefaction,ten,Facility 3,Winter,0.219405772,0.646026908,19,3637.221748,13.42749974
821,37,sample-211,Low,ASV,Rarefaction,ten,Facility 3,Fall,0.526994567,1.792412542,30.33333333,4150.909341,19.30316609
822,38,sample-214,Low,ASV,Rarefaction,ten,Facility 3,Spring,0.410287094,1.434571928,34,1528.275481,18.20026452
823,39,sample-216,Low,ASV,Rarefaction,ten,Facility 3,Fall,0.684940853,1.756838602,13,5009.496904,18.78917822
824,39,sample-217,Low,ASV,Rarefaction,ten,Facility 3,Spring,0.206171406,0.663640154,25.5,3073.083354,13.74714128
825,39,sample-218,Low,ASV,Rarefaction,ten,Facility 3,Winter,0.074459134,0.190983907,13.5,4433.467738,9.078219489
826,18,sample-22,Low,ASV,Rarefaction,ten,Facility 2,Fall,0.344585472,1.095111179,24.2,6432.160327,13.45035698
827,41,sample-225,Low,ASV,Rarefaction,ten,Facility 3,Fall,0.037539762,0.067262223,6,10294.34273,14.25645807
828,41,sample-226,Low,ASV,Rarefaction,ten,Facility 3,Spring,0.084259322,0.248096431,20,3931.205172,11.0963201
829,41,sample-227,Low,ASV,Rarefaction,ten,Facility 3,Winter,0.115295362,0.356382859,22.6,4127.647474,10.96266177
